-0.10792100,0.55266398,0.43826100,-0.28514400,-0.01149200,0.42574501,-0.27070799,-0.67694098,0.05294900,0.32891300,-0.23712599,-0.09207700,-0.28722000,0.00774800,0.18932199,-0.28588399,-0.02940900,0.05109900,0.45055199,0.42945701,0.13817500,0.18274400,-0.92850399,-0.04163800,0.45718601,-0.15848500,-0.11785900,0.25974900,-0.21835700,-0.33843401,-0.11395900,-0.09953000,0.64001697,0.29846400,0.14855100,0.28112599,0.08463600,-0.83414102,-0.11967100,-0.16372500,0.27765000,0.39273801,0.03235200,-0.60769302,-0.15412800,-0.07980100,0.02905000,-0.01303200,-0.45510599,0.25388399,0.43976799,0.23576400,0.01142100,-0.62459999,-0.41281700,0.12862299,-0.38012099,0.08694400,-0.20175999,0.01415800,-0.20838100,0.07193500,0.07747700,0.35521999,0.34099600,-0.67748398,0.19337900,0.30748901,0.31191501,0.12678100,0.02620300,0.03086300,0.41226000,0.03775600,-0.47818801,-0.51826698,-0.12331900,0.25479501,-0.19362199,0.79136401,-0.82672900,-0.40814900,-0.38647699,0.01993800,0.08571900,-0.05677400,0.18074600,0.54346198,-0.16348000,-0.20071000,0.55761403,-0.10300100,-0.23489900,-0.52285701,-0.06165100,-0.16349600,-0.48488700,-0.26380000,0.29572099,-0.79072100,-0.01834900,-0.34618399,0.11373300,-0.27858201,-0.36557499,0.17686500,-0.25049999,0.07777700,0.14426300,0.15295300,-0.41680700,-0.28465500,-0.02455800,-0.56406599,0.10179500,0.09108200,-0.35471201,-0.76402801,-0.15893200,-0.04686300,-0.20561799,0.03214300,-0.23054300,0.04679800,0.14451300,-0.46988201,-0.13183901,0.05312700
0.23845699,0.04545200,0.28245899,-0.02925900,-0.16671801,-0.32075900,-0.19197100,-0.07338400,-0.14892299,-0.02589500,-0.11715700,-0.08524600,-0.28273001,0.03235400,0.27919799,-0.17001399,-0.05390900,0.15880500,0.27438700,0.17514101,0.02153500,-0.08200400,-0.47201300,0.04644300,0.03594300,-0.09039400,0.09817600,-0.16595800,-0.30099800,-0.02942800,-0.17649800,0.12453100,0.22982299,0.30758300,0.31391001,-0.01013500,0.16947000,-0.00871000,0.07725000,-0.03097700,0.02294500,0.22771201,-0.01713200,0.01486200,0.31029201,0.03184200,-0.23680700,0.02616600,-0.07358600,0.22650400,-0.02559000,0.30003500,-0.05482400,0.04888500,-0.09414900,0.20543000,-0.06789300,0.22086000,-0.27103800,0.04995200,-0.06281600,0.02608500,0.21454100,-0.15791400,0.35095599,-0.20598701,-0.11222700,-0.10308900,0.29665300,0.16441700,-0.02374100,-0.03533500,0.01120400,-0.44880900,-0.32109901,-0.15757699,-0.25716001,0.30392700,0.14446500,0.44971600,-0.12714100,0.08069200,0.08445600,0.10990900,0.09320400,-0.19573601,0.02459100,-0.08522600,-0.21344900,-0.07230300,0.02224000,0.08605000,-0.17037299,-0.12388400,0.03166400,0.15202799,-0.32531300,0.10675000,0.02393200,-0.34997699,-0.07657800,-0.00538300,0.02539300,-0.16210701,-0.23293599,0.37845200,-0.18659499,-0.08861400,-0.33705601,-0.10508100,-0.36374399,0.19159800,0.08659600,-0.10384200,-0.09373300,-0.09825000,-0.02989400,-0.33899099,0.06386500,0.04392600,-0.04134300,-0.21759200,0.05679600,-0.10306400,0.15811400,-0.00731900,-0.08881100,0.10125900
-0.61492503,0.19037899,0.00513200,-0.34503901,0.30967200,0.24414900,-0.05174900,-0.09015000,-0.51776397,0.17124300,0.41700500,-0.01729400,-0.41229200,0.17433600,0.02694800,-0.05304600,0.13957100,0.72640502,0.15786099,-0.25243899,0.00928700,-0.01523200,-0.50143403,-0.17460100,-0.11196100,-0.55025798,0.13354699,-0.33532500,-0.05715100,0.26673001,0.10892600,-0.37240601,0.70341599,-0.11815000,0.14953201,-0.17212901,-0.14965300,-0.18852800,0.38679299,-0.46639499,0.50624299,0.40915799,0.53353000,-0.53345603,-0.04637900,0.43680000,-0.24216101,0.00658600,0.15850700,-0.86343700,0.40337300,-0.12833200,0.16638300,0.37312001,0.04496500,0.22320300,-0.22787701,0.17260800,0.53936303,0.40932801,0.32372600,0.52219200,-0.19857800,-0.33232099,0.20876300,-0.18485600,0.40825400,-0.06914300,-0.17469899,-0.13045201,-0.28861400,-0.28184801,0.36799401,-0.25920400,-0.22759300,-0.38021699,0.24670801,-0.17721500,-0.28654501,0.69524401,0.04515200,-0.06929700,-0.10749700,0.22443800,0.45479399,0.16415600,0.39213899,0.12582400,-0.04236300,-0.18949600,-0.06582900,0.55604702,0.31381699,-0.23194499,0.07998500,-0.12604301,-0.82086498,0.25496200,-0.59344101,-0.06830700,0.11610300,0.04853800,-0.02499400,-0.06014800,-0.49906501,0.66321999,-0.72026497,0.39453900,-0.02420100,-0.42215800,0.63487703,0.38284501,-0.00613600,-0.28423101,-0.04663600,-0.37921101,0.01845300,-0.05339800,-0.00234800,-0.05660900,-0.52419502,0.09520900,-0.26091301,-0.40405300,0.21755899,-0.53040999,0.28441599,0.19035199
-0.64734501,0.26202601,-0.06743500,-0.44056800,0.28534299,-0.03167600,-0.38672501,0.06187500,-0.42021799,0.03842400,0.11802000,0.18629800,0.06453100,0.05362400,-0.09259700,0.19349100,0.22907899,0.48231301,0.36053100,0.02432200,0.34264499,-0.48246399,-0.16025899,-0.70807803,0.43454400,-0.23601399,0.00739700,-0.28522599,-0.41636699,0.17633300,-0.00243600,0.07269900,0.35238299,0.40637299,0.54974598,-0.24998900,-0.24964200,-0.32653600,0.44777200,-0.33196399,0.42560500,0.62407303,0.41975701,-0.42932299,-0.27998200,0.11692700,-0.14762600,0.27443600,-0.12101400,-0.45857599,0.60222799,0.02436800,-0.04118700,0.24820700,0.03044100,0.15243700,-0.39513701,0.45028600,0.38064599,0.39290801,0.21680400,0.39812800,0.09676500,0.00273600,0.19130100,-0.52297598,0.31018499,0.30834401,-0.09222800,0.06725100,-0.09578400,-0.31649500,0.05363900,-0.05666600,-0.25583899,-0.37636799,0.32746401,-0.12978999,-0.79262501,0.30600899,0.01219500,0.16832300,-0.14308500,0.27774900,0.07778600,0.24540900,0.57332599,-0.05065800,-0.17981100,-0.00068100,0.02847500,0.15576801,0.02185500,-0.26956001,0.10523100,-0.14544700,-0.45305899,0.25530100,-0.89736700,-0.07569500,0.38421100,0.48128399,-0.05784800,-0.52928501,-0.04791400,0.13905200,0.05892500,0.06788500,0.52851301,-0.40047601,0.39614099,-0.22183000,0.08948900,-0.24184400,-0.04824500,-0.06853100,0.20125900,0.28121501,0.24486500,0.15503000,-0.45388299,0.07754700,0.02662600,-0.17591999,-0.20006999,-0.45547599,0.26351500,-0.29383999
-0.06710100,0.53402501,0.62781900,-0.17966400,-0.07921200,0.24482299,-0.23209500,-0.63658398,0.06256000,0.27472901,-0.05741600,-0.07155800,-0.42858601,0.29494801,0.22309400,-0.07177000,0.01347600,-0.28390199,0.43835199,0.47636199,0.25449601,0.14119500,-0.87121999,-0.05871700,0.50614399,-0.07291400,-0.23530400,0.00675200,-0.31446001,-0.31097999,-0.24398901,-0.09754700,0.42519400,0.42986900,0.03169000,0.05226700,0.16464800,-0.54596102,-0.16070500,-0.19371700,0.34496799,0.32456401,0.21811000,-0.70629901,0.03819900,-0.37748200,0.12820600,0.19355300,-0.47055000,0.24113600,0.48613599,0.09795900,-0.07572000,-0.43233699,-0.28738299,0.24882500,-0.03304900,0.17252500,-0.05891200,0.06875600,-0.30019099,0.27542600,0.37785000,0.50069702,0.40844500,-0.67776102,0.13743900,0.41754499,0.39525199,-0.03138700,0.07266200,0.05350700,0.04579300,-0.06830500,-0.74160200,-0.34168300,-0.05892400,0.25771999,-0.05783600,0.44718400,-0.73497897,-0.32733300,-0.27364200,-0.29032800,0.03421200,-0.05439900,0.27795300,0.50268602,-0.37015399,-0.00985800,0.39799201,0.00654800,-0.03925200,-0.78168601,0.13445801,-0.10384600,-0.27135599,-0.40112501,0.35641000,-0.70633399,-0.00322800,-0.30373600,0.25476399,-0.52630800,-0.30350500,0.49228200,-0.28057399,0.04301000,0.06903800,0.22268300,-0.53300601,-0.39204201,0.19905600,-0.37050900,0.37191600,0.16713700,-0.25534499,-0.66619301,0.26142401,0.31240600,-0.35328999,0.14501600,-0.27461100,-0.30713099,0.19369100,-0.42403901,-0.13838600,0.11278200
0.11734300,-0.31281000,-0.01596700,0.31843600,0.35950601,-0.15813100,-0.26435000,-0.05707800,0.10938000,0.07449300,-0.44692701,-0.20826900,-0.23622499,0.22100700,0.40202001,0.32562599,-0.40617999,0.65900600,0.68743998,-0.06404700,0.12587000,-0.11797100,-0.08525200,-0.27153701,-0.37250200,-0.12849601,-0.09234200,0.42947099,-0.07727200,0.11682200,0.32549301,-0.38133299,0.28263199,-0.35896099,0.39606300,-0.33059600,0.11706800,-0.28017899,0.05253500,0.18819401,0.25026399,-0.42435700,0.24208800,0.02118300,0.63765401,0.18615501,-0.25729400,-0.44957501,0.06109700,-0.33593100,-0.17993100,-0.32744300,-0.20585901,-0.05442200,0.00051200,0.08822000,-0.07859600,0.10894400,-0.61835599,0.41010100,-0.11683000,0.27559200,0.40032399,-0.12067000,-0.09139300,0.20476501,0.14129800,-0.21279800,-0.24208000,-0.04775900,0.50068098,-0.13326100,0.25858301,-0.06498500,0.00009400,-0.68999898,-0.01973700,0.06525800,-0.17346400,-0.44920501,0.16011199,-0.02959700,-0.19488400,0.03353600,0.13422900,0.39114600,-0.26253700,0.22443400,-0.07751800,-0.07476500,0.03637600,0.09292200,0.13841300,0.18983001,0.36500001,-0.10061100,-0.02495500,-0.11813700,-0.24410801,0.07846700,0.57985002,0.23761800,0.07309400,-0.44576001,-0.17105900,0.28663301,0.09143700,0.03136500,-0.11055300,-0.17626700,0.61137098,-0.00949000,0.19761300,-0.04266200,0.41152301,0.23931600,-0.00731100,-0.75151902,-0.02171200,0.24558200,0.01526500,0.28115901,0.08170200,0.35338601,0.08993800,-0.42039701,-0.04268800,-0.33923200
0.37314701,-0.03717200,0.18723600,0.11069200,-0.26180500,-0.36618000,-0.57855600,0.08768200,0.02195700,-0.08059400,-0.25105599,-0.23285900,-0.08922600,-0.14448100,0.26688799,-0.25100899,-0.16477700,0.42177400,0.26463300,0.06735000,0.17323799,-0.39924100,-0.55699801,-0.10182600,-0.18545200,-0.17157000,-0.21929701,-0.14813299,-0.26470700,-0.22538801,-0.41330200,-0.06562800,0.25583100,0.17594700,0.39298400,-0.21789099,0.07079000,0.21966900,0.19986001,-0.00386500,0.38114101,0.10813900,0.06764900,0.09336600,0.55406803,0.08573200,-0.25130701,0.15388399,0.05520500,-0.04206600,-0.11616400,0.17737900,-0.18997000,0.42986700,-0.00708100,-0.03273900,-0.05672500,0.35109600,-0.44384301,0.14727600,-0.01187100,0.09340600,0.33733201,-0.41898701,0.41448000,-0.14543299,-0.02484900,-0.45349300,0.10255400,0.39230600,0.23556601,-0.21040100,-0.14537901,-0.51642799,-0.02632300,-0.07253800,-0.01169100,0.34125400,0.25335801,0.53068101,-0.06349300,0.25954700,0.37099200,0.32530400,0.08061900,-0.08025700,0.04332300,-0.20024601,-0.15851501,0.18186800,-0.01491200,0.21945301,-0.38152200,0.18651401,0.16737300,0.32563400,-0.39039299,0.39651200,-0.23816501,-0.14549799,-0.32124901,0.23726900,0.02347500,-0.14480700,-0.19100600,0.46950501,-0.20427400,-0.24259301,-0.53626901,-0.04827600,-0.25626701,0.58697200,0.11385900,-0.04954000,-0.20049401,-0.05959300,0.12937699,-0.38259199,-0.11496000,0.11951000,-0.28298801,-0.39744300,0.02313600,-0.04551500,0.18296599,0.08087100,-0.01650900,0.36193401
-0.17800701,0.07118100,0.06503200,-0.06387300,-0.22586900,-0.01963900,-0.39921400,-0.01658500,-0.27319100,-0.18031600,0.08389900,0.17031001,-0.38128000,-0.16272500,0.13052800,0.03530500,0.03142300,0.39990601,0.53702801,-0.33351800,0.02770900,-0.02262500,-0.59283203,-0.06024300,0.16173400,-0.25121200,0.39353800,-0.09090800,-0.10920600,-0.08288400,0.05594100,-0.35269299,0.60996097,0.07295000,0.27231199,-0.30841699,-0.44948801,-0.03123700,0.07875300,-0.18812799,0.02745100,-0.18822099,-0.11514300,-0.33351901,0.09362200,0.03507800,-0.22973999,0.01984000,0.10538100,0.07812600,0.01333000,0.10912800,-0.17711900,-0.02423400,-0.17301300,0.02765400,-0.13954701,-0.21885100,-0.17528901,0.03050300,0.09636200,0.07915600,-0.18369900,0.03159500,0.14077500,0.00156800,0.02121600,0.08747200,-0.01349200,0.01171200,0.17881700,0.16698200,-0.00317000,-0.31425199,-0.16317999,-0.02129000,0.01061600,-0.08096700,0.16618501,0.28773800,0.09045800,0.13938101,0.17268001,-0.23172700,-0.10661400,-0.25536501,0.03763400,0.11196600,-0.29343101,0.04068300,-0.02999500,0.06479300,0.19510099,-0.07982800,-0.02526300,0.03323100,-0.09981600,0.17995600,-0.06316600,-0.06025400,-0.11001100,0.12734200,-0.17577700,-0.10672400,-0.12684800,0.22246400,-0.20838401,0.11243400,-0.12641799,-0.01881200,-0.00180800,0.61048198,0.13625801,0.11851800,-0.25180799,-0.11927900,-0.14136100,-0.26780999,0.19146900,0.43456000,-0.52621299,-0.12149800,0.10777700,-0.02981300,0.26681599,0.03084700,0.17187101,0.19948600
0.02613200,0.27716801,0.09384100,0.21070901,-0.18496400,0.02164700,-0.15267199,0.00067700,0.01846200,0.09483100,-0.05335500,-0.72388899,-0.28119501,-0.02833600,-0.02806000,-0.14876400,0.08254000,0.16019300,0.01157600,0.02331000,0.02469500,0.09158200,-0.36236900,-0.03339600,-0.14200801,-0.18575101,-0.08668000,-0.00146700,0.10360200,0.01114700,-0.11150300,-0.02140000,-0.05681600,-0.29664800,0.03226100,-0.22740500,0.14664800,-0.03313300,-0.19503400,0.20091601,0.20559300,-0.22812200,-0.13367200,-0.06342800,0.13515000,0.13443400,-0.33967900,-0.17535201,-0.26968801,-0.31881699,-0.10169600,-0.25840899,0.08216000,0.04391800,0.18007800,0.04184900,-0.09651700,-0.04517100,-0.28047699,0.09132700,0.03218900,0.13423100,-0.13210300,0.13446100,0.08706500,-0.21077900,-0.04616800,0.08845200,-0.05863600,0.12041500,-0.15341000,-0.06253900,0.13985001,0.09171300,-0.17466401,0.02379900,0.23380700,0.06611700,-0.38795501,-0.13145401,-0.17294900,-0.05584400,-0.09868000,-0.31535801,0.21522300,-0.31454599,-0.19532099,-0.16961800,-0.06040800,-0.17459400,-0.12144700,0.30091599,-0.04935800,0.05604300,-0.06182000,-0.38873500,0.24693500,0.12912101,-0.00045100,-0.11832900,0.37696701,-0.04407700,-0.28538400,-0.07693100,0.02520300,0.16319799,-0.04592900,-0.01927100,-0.16180700,-0.30800900,0.36737701,-0.06236800,0.11280200,-0.24906000,0.51934803,-0.11089000,-0.13675600,-0.35364899,0.08949800,0.11891900,0.12367800,-0.08446000,0.22252300,-0.11702000,0.02513000,-0.27273601,0.18217801,0.01123500
0.12680700,0.56197399,-0.79549801,-0.46598399,0.77745599,-0.11082800,-0.49399200,-0.21771599,-0.91783500,-0.30360299,0.17305000,-1.09842801,-0.13806400,-0.04529900,0.06573800,-0.32377401,0.40280199,0.59014702,0.37730399,0.08792200,0.00296900,-0.06549900,-0.94865102,-0.23311301,-0.41310099,-0.45588401,-0.22879100,0.05674200,0.11761800,-0.07881700,0.58017099,-0.39832699,0.19792999,-0.70735800,0.12708300,-0.39139500,0.29635900,-0.95472002,-0.03658200,-0.27802700,0.75782001,-0.25256401,0.70857799,-0.36743101,0.37823299,0.68473101,-1.37448597,-0.43974200,-0.27156401,-0.47066501,0.28434500,-0.15462700,-0.31916201,-0.16086300,0.13545699,0.30530900,-0.76253098,0.15705700,-0.03385600,1.20174003,-0.36153600,0.42453900,-0.21370400,-0.23218399,0.23631801,-0.63513201,-0.42189801,-0.40775001,-0.22958000,-0.18833300,0.01945600,-0.17241199,-0.04380400,-0.32829201,-0.80488300,-0.43825600,0.65472698,0.44312999,0.03158600,-0.12381200,-0.61019802,0.04563100,-0.02645200,-0.17392100,0.55610400,0.00150900,-0.33726600,-0.39914000,-0.59660500,-0.02775600,0.37869200,-0.00351600,-0.22071899,0.36990201,-0.02699800,-0.20929900,-0.32321000,0.38464099,-0.27565700,-0.70616299,0.84104103,0.08517800,-0.86210102,-0.27328601,-0.37441799,-0.51599598,0.32102001,0.29040101,-0.22636500,0.38395500,0.35257301,0.42366800,-0.23236500,0.41739601,0.05255300,-0.71297801,0.08027600,0.01640700,0.19291700,0.38870099,-0.49809501,-0.43881699,0.52326399,-0.00719000,0.15857300,-0.59824300,0.03722200,0.00787900
