0.32228774,-0.31625715,-0.32620430,0.42174497,-0.19236700,0.31182006,-0.33366960,0.20054336,0.21249551,0.16151063,-0.19594009,0.31015226,-0.10947264,0.01900916,-0.08669901,0.12153722,-0.69114929,-0.36351383,0.16878787,-0.21844901,-0.24178150,-0.17277658,0.15229018,0.09457731,-0.22135086,-0.34169075,-0.21788681,0.05495629,0.18682471,-0.52827501,0.16330542,-0.11114047,0.10800953,0.24283604,-0.41619951,-0.06939747,0.22079121,0.37205464,0.16933222,0.42273822,0.11315418,-0.20524830,-0.04677640,-0.47755846,-0.28123882,0.08610690,0.40950999,0.03302645,0.11038455,0.06728949,-0.43465304,-0.31370223,-0.37027693,-0.40704492,-0.49090606,-0.10877676,-0.20398304,0.28092363,-0.16766508,0.22034578,0.10592570,-0.07394257,-0.17251030,-0.25936803
-0.07011943,-0.44913036,0.58324766,-0.00154520,-0.48171771,-0.15196766,-0.22764063,0.53364104,0.13094559,-0.26140338,-0.16428639,0.40956056,-0.52066505,0.15013522,-0.67114395,0.16117489,0.56200087,-0.17462648,0.15462855,0.28546548,-0.11971927,0.20376503,0.14986211,-0.15588160,-0.19020267,0.40628532,-0.14713456,-0.37981713,0.22560261,0.25535345,-0.07459445,0.53672004,0.04646889,0.19094022,-0.21287258,0.45055398,-0.25496572,-0.15238860,-0.06741990,0.20689896,0.18911143,0.19235003,-0.29682586,0.32692981,0.00427597,0.14802645,0.22034296,0.12480288,0.30521175,-0.44239721,0.22743033,-0.24714410,-0.04221481,0.14699338,0.03481863,-0.13354014,-0.04661981,-0.07722723,0.08439033,-0.04891714,0.15497884,-0.42351964,-0.22538602,0.08494652
0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-0.23492916,-0.07407141,0.05289731,0.32090309,0.09039896,0.57517773,0.34143582,-0.16904236,-0.55211467,-0.61689657,-0.00904977,-0.20390217,0.20248426,0.35569116,0.01031542,0.59517813,-0.28724176,-0.41864827,0.16761900,0.04216506,0.37041870,0.04808916,0.04019419,-0.35056442,0.03184780,-0.03817097,-0.14977902,-0.48304573,-0.40804708,0.18586379,-0.35725433,0.49205351,0.46883649,-0.31681553,-0.42282543,-0.28758317,0.49414185,-0.82112622,0.18841311,-0.72056812,-0.55989850,0.02801105,-0.40436190,-0.14321835,0.13036630,-0.91731060,-0.28642243,-0.32020220,0.22218584,-0.36989951,0.53039652,-0.16060901,0.26092011,-0.33000562,0.15486905,0.44361106,-0.12551066,-0.14445786,0.03332751,0.29898208,0.63793093,-0.29987985,-0.52275068,-0.14185591
-0.00450243,0.26433149,0.20390038,0.10549184,0.07076742,0.04882878,0.14850125,-0.07522829,0.26953605,0.02893415,-0.09573017,-0.21802416,-0.20100078,-0.02548462,-0.03299140,0.13320418,-0.06242326,0.05595555,-0.02895433,-0.20941588,-0.22773890,0.13483046,-0.30480221,-0.30173054,0.20430496,-0.10507128,-0.20821278,0.10776701,-0.00492799,-0.22330855,-0.08814866,0.09187182,-0.26501581,-0.09944627,-0.06409907,0.24578474,0.39409822,-0.07148007,0.09416497,-0.03134752,-0.02606693,0.05384612,-0.01691155,0.29353672,0.01722142,0.13606176,0.36840805,-0.27949560,0.16436395,0.12079869,0.06413078,-0.14677066,-0.13627760,0.17461358,0.11806846,0.11970729,-0.19732824,0.21774103,0.07574028,-0.48999116,-0.09229939,0.07495176,-0.04193074,-0.12464671
-0.06489783,-0.00210962,-0.01495710,0.01548205,0.57208163,0.06086020,-0.29183835,0.23113018,0.01383431,0.32018176,0.10113204,0.37811357,0.13699113,-0.83322054,-0.28123000,0.00009742,0.37028354,0.04493149,-0.16809179,-0.09722216,0.10073607,0.14376405,-0.05866140,-0.26636210,0.29083970,0.24641143,0.10280900,-0.14233893,-0.22958636,0.08159113,-0.05758777,0.10546068,-0.29679510,-0.21755548,0.28106052,0.08845014,-0.22857393,-0.04672282,-0.19486801,-0.43298170,0.25413996,-0.20638350,0.48012009,-0.02381868,0.05385177,0.02078489,0.05314128,-0.00229084,0.19955859,0.09299180,-0.21464974,0.00476358,0.00831372,0.09385731,0.01401976,0.02561341,0.16605754,-0.09647696,-0.33672434,-0.06768582,0.24953009,0.32875979,-0.29608616,0.07437689
0.04537680,-0.36713886,-0.04421021,0.41540378,-0.18008006,0.72211981,-0.21154745,0.07234273,0.05357789,-0.02331404,-0.36443099,0.30184925,0.18495369,0.10509975,-0.00630704,0.67721325,-0.40052316,-0.52077842,0.20372853,-0.18521154,0.15493387,-0.21538444,0.27849373,0.19589603,-0.62336439,-0.39433923,-0.61791414,0.15593106,-0.45590216,-0.34709430,-0.18738554,-0.14312051,0.04100829,-0.03767664,-0.63371950,-0.49100092,0.48146418,-0.09580231,0.37760136,0.48212701,0.07013846,-0.32179496,0.08664744,-0.42900929,0.01276475,-0.05605081,0.38501871,0.02102489,0.52796519,-0.04582948,-0.16935955,-0.41147238,-0.28477296,-0.45220864,-0.31119838,0.00898960,-0.63868743,-0.11177758,-0.20804591,0.40084922,0.55046284,-0.47686237,-0.27368423,-0.30433547
0.36602432,-0.81514621,-0.19669977,0.01186185,0.25813448,0.55814195,0.37799448,-0.41239998,0.14836608,-0.42464408,-0.17390579,0.20943417,-0.48519227,0.28728905,-0.10509414,-0.15098639,0.14255849,0.10476820,-0.06903144,-0.08634443,-0.17075351,-0.12297161,0.38016775,-0.07964993,0.26416454,0.12851593,-0.15427256,0.01268349,0.07637248,0.37188029,-0.15619594,-0.38289270,-0.33202973,-0.36074910,-0.08732995,-0.15083452,0.49567324,-0.19184417,-0.34709197,0.19809735,0.72130114,0.23250124,0.24227463,-0.09458450,-0.05147484,-0.37105581,-0.47340235,-0.33919588,0.32434103,0.13562553,0.14506352,-0.44717988,0.34365883,0.18404195,-0.14021966,-0.46797666,0.38115984,0.38836607,-0.32709876,-0.00027535,-0.36805141,0.28758356,0.26414895,0.30822459
-0.24130793,-0.34430745,-0.40419948,0.09443089,0.84749836,0.14632210,0.13888624,0.36300829,0.22932102,-0.23229492,-0.02939837,-0.53874409,-0.34726191,0.02575150,-0.00306602,0.05016791,0.68428314,-0.38979849,-0.11652700,0.12678264,0.34714445,-0.08248181,0.00927650,0.59481543,0.66723126,0.30594841,-0.52424639,-0.13011222,0.04787251,0.10911869,0.13762894,-0.57982522,-0.06508027,-0.30508143,-0.35638475,0.08072427,0.24008119,-0.29638335,-0.22311674,0.34274247,0.44581705,-0.31812486,0.35047469,-0.13915433,-0.10205533,-0.04804152,-0.06787605,0.14144693,-0.03591230,-0.30811945,0.44271478,-0.77609754,-0.23850273,0.12963887,-0.02640798,0.12125070,0.87525564,0.43907034,-0.10802578,-0.27527183,-0.43207550,0.24283645,-0.22978765,0.63906407
0.21896112,-0.35161585,-0.09668823,-0.06180312,-0.38387913,-0.30353132,0.13276590,0.15109389,0.04163269,-0.53125441,-0.12518397,0.03575282,-0.51611257,-0.43416986,0.22218922,0.00240926,-0.07809573,0.10925636,0.27841368,-0.06237768,0.05530614,-0.10476311,0.00408232,-0.22169593,0.19830783,-0.14822219,-0.27603802,0.06892315,-0.50179493,-0.69474566,-0.47994569,0.44941491,-0.14689362,-0.34252217,-0.29435605,-0.31107059,-0.18988840,0.12762946,-0.04714150,-0.01244350,0.14697607,-0.27082688,-0.14376526,-0.07799801,-0.49214947,-0.27732706,0.13181387,0.15622176,-0.16447121,-0.42149535,0.20592937,0.75965589,-0.35616225,0.32066390,-0.03858508,0.67888349,-0.28414765,-0.43517727,-0.02136970,0.23909932,0.02993006,0.36051887,0.30431384,0.26120031
